Ortsname,PLZ,Latitude,Longitude,
Sargans,7320,47.0540051,9.4488629,
Reichenburg,8864,47.1614527,8.970196099999999,
Rafz,8197,47.6083878,8.546168999999999,
Wauwil,6242,47.18212949999999,8.033870799999999,
Weinfelden,8570,47.569994,9.1067558,
Brig-Glis,3902,46.3103096,7.977206400000001,
Geuensee,6232,47.20518149999999,8.1243759,
Luzern,6015,47.0641228,8.278590699999999,
Olten,4601,46.818188,8.227511999999999,
Kestenholz,4703,47.2803179,7.7501915,
Küssnacht am Rigi,6403,47.0738515,8.4466485,
Füllinsdorf,4414,47.5106069,7.7321246,
Sigigen,6019,47.0568262,8.141764499999999,
Mendrisio,6850,45.8729655,8.9782727,
Zug,6300,47.15582999999999,8.5314882,
Lienz,9464,47.29429460000001,9.5170511,
Lienz,9464,47.29429460000001,9.5170511,
Boswil,5623,47.3000881,8.308459299999999,
Zunzgen,4455,47.4446465,7.795205299999999,
Sempach Station,6203,47.1198329,8.2198171,
Cortébert,2607,47.194225,7.1112725,
Zürich,8048,47.3860458,8.4793558,
Trimmis,7203,46.8865473,9.576373499999999,
Lengnau,5426,47.5256823,8.3261442,
Sattel,6417,47.079784,8.6293069,
Neukirch,9315,47.52385719999999,9.3705949,
Zweisimmen,3770,46.5761908,7.4034662,
Cronay,1406,46.818188,8.227511999999999,
Oberwil,4104,47.5202001,7.551636799999999,
Rickenbach,6221,47.2227566,8.1534441,
Hellbühl,6016,47.0726649,8.194188,
Münchenstein,4142,47.51813110000001,7.620042300000001,
Schüpfheim,6170,46.9431775,8.019995999999999,
Urtenen-Schönbühl,3322,47.0223166,7.5028673,
Arlesheim,4144,47.4953285,7.628910799999999,
Sevelen,9475,47.1251828,9.478797199999999,
Amlikon-Bissegg,8514,47.5564231,9.0282404,
Flawil,9230,47.4103868,9.1848747,
Bern,3019,46.9323251,7.347063,
Subingen,4553,47.1979814,7.623639,
Diepoldsau,9444,47.382165,9.646025,
Benken,8717,47.1892867,8.991218,
Untersiggenthal,5417,47.510648,8.2609423,
Altbüron,6147,47.1919482,7.893083400000001,
Diepoldsau,9444,47.382165,9.646025,
Seedorf,3267,47.0239748,7.3266996,
Eschenbach,6274,47.1226199,8.316711699999999,
Alpnach Dorf,6055,46.949044,8.212256199999999,
Autigny,1742,46.818188,8.227511999999999,
Winkel,8185,47.4887017,8.5589593,
Rhäzüns,7403,46.7843232,9.395788,
Yverdon,1400,46.818188,8.227511999999999,
Boncourt,2926,47.48580930000001,7.006681500000001,
Kirchberg,9533,47.4175617,9.033230999999999,
Carouge,1227,46.818188,8.227511999999999,
Kesswil,8593,47.58552539999999,9.3133194,
Langenthal,4901,46.818188,8.227511999999999,
Watt,8105,47.4360745,8.469988599999999,
Untervaz,7204,46.9263513,9.5102575,
Wattwil,9630,47.2901615,9.0845857,
Lamboing,2516,47.1230826,7.1521946,
Selzach,2545,47.2121208,7.446418599999999,
Les Breuleux,2345,47.2123237,7.003925600000001,
Widnau,9443,47.4024006,9.64049,
Widnau,9443,47.4024006,9.64049,
Braunau,9502,47.4990318,9.065437,
Bourrignon,2803,47.3914753,7.255676999999999,
Düdingen,3186,46.8422421,7.1925093,
Dottikon,5605,47.3762402,8.2430298,
Gümmenen,3205,46.9411674,7.2468286,
Walterswil,5746,47.3271062,7.963791199999999,
Gwatt,3645,46.71234519999999,7.620188300000001,
Rossens,1728,46.818188,8.227511999999999,
Amriswil,8580,47.5500718,9.292343299999999,
Biglen,3507,46.9259376,7.6304934,
Auw,5644,47.2170135,8.368566699999999,
Genolier,1272,46.818188,8.227511999999999,
Neuenkirch,6206,47.1014681,8.202509599999999,
Grossdietwil,6146,47.16306400000001,7.885055500000001,
Diessenhofen,8253,47.6837903,8.7289332,
Zug,6300,47.15582999999999,8.5314882,
Worb,3076,46.9305584,7.561035299999999,
Wattwil,9630,47.2901615,9.0845857,
Ammerswil,5600,47.3778731,8.1860746,
Schenkon,6214,47.1850966,8.130626,
Praratoud,1528,46.818188,8.227511999999999,
Landquart,7302,46.9637196,9.590240099999999,
Amlikon-Bissegg,8514,47.5564231,9.0282404,
Gossau,9200,47.4151524,9.248133600000001,
Märstetten,8560,47.5878496,9.069190299999999,
Chavornay,1373,46.818188,8.227511999999999,
Mauren,8576,47.5683028,9.1588198,
Unterbözberg,5224,46.818188,8.227511999999999,
Wangen,8855,47.1967569,8.8960051,
Erlinsbach,5018,47.420277,8.005061099999999,
Puidoux,1070,46.818188,8.227511999999999,
Wilen-Gottshaus,9225,47.4912275,9.285418,
Oberriet,9463,47.320266,9.567072999999999,
Weesen,8872,47.14149,9.0980613,
Effretikon,8307,47.42868439999999,8.6995151,
Ernetschwil,8725,47.2451799,8.9998043,
Balsthal,4710,47.3132496,7.6994293,
Gunzwil,6222,47.1921984,8.1686856,
Veltheim,5106,47.42956849999999,8.1526128,
Schaffhausen,8200,47.7114176,8.626544899999999,
Hohenrain,6276,47.1811341,8.3218395,
Kaltbrunn,8722,47.2161875,9.0242024,
Cournillens,1784,46.8654714,7.1238199,
Aetigkofen,4583,47.1319591,7.4727155,
Rüdtligen,3422,47.08242329999999,7.592681699999999,
Lyssach,3421,47.0657849,7.585278299999999,
Thun,3600,46.818188,8.227511999999999,
Busslingen,5453,47.4070684,8.3277415,
Oberburg b. Burgdorf,3414,47.0294342,7.616943099999999,
Lienz,9464,47.29429460000001,9.5170511,
Hausen am Albis,8915,47.2546056,8.5248932,
Fischbach-Göslikon,5525,47.3709809,8.3081426,
Gossau,9200,47.4151524,9.248133600000001,
Albligen,3183,46.84601,7.3247901,
Wünnewil,3184,46.87106929999999,7.275707499999999,
Liestal,4410,47.4889962,7.7232323,
Oberbüren,9245,47.4518136,9.161289199999999,
Sissach,4450,47.4736973,7.8031928,
Kottwil,6217,47.1620584,8.0401603,
Cham,6330,47.200425,8.4602565,
Niederbipp,4704,47.2641852,7.698057399999999,
Seewen,6423,47.0309883,8.626532599999999,
Grosswangen,6022,47.1367735,8.0509437,
Leibstadt,5325,47.5883706,8.1771356,
Tolochenaz,1131,46.818188,8.227511999999999,
Bösingen,3178,46.88358059999999,7.232165500000001,
Visp,3930,46.2874952,7.8893635,
Unterlunkhofen,8918,47.3268688,8.3798544,
Obermumpf,4324,47.5311606,7.936666400000001,
Neudorf,CH-6025,47.1791998,8.2129935,
Otelfingen,8112,47.4615504,8.3923945,
Bussigny-près-Lausanne,1030,46.818188,8.227511999999999,
Hünenberg,6331,47.20392080000001,8.412978899999999,
Estavannens,1665,46.5598703,7.127241799999999,
Sevgein,7127,46.75674619999999,9.2259878,
Sevgein,7127,46.75674619999999,9.2259878,
Uster,8610,47.3479211,8.723527599999999,
Sihlbrugg,6340,47.2003879,8.526752799999999,
Villars-le-Terroir,1040,46.818188,8.227511999999999,
Villars-le-Terroir,1040,46.818188,8.227511999999999,
Gelfingen,6284,47.2156126,8.286759199999999,
Granges-Près-Marnand,1524,46.818188,8.227511999999999,
Les Acacias,1227,46.818188,8.227511999999999,
Benken,8717,47.1892867,8.991218,
Henniez,1525,46.818188,8.227511999999999,
Ruswil,6017,47.08397739999999,8.1263259,
Steckborn,8266,47.6616993,8.977273799999999,
Niederglatt,8172,47.4931606,8.4992699,
Küssnacht am Rigi,6403,47.0738515,8.4466485,
Märstetten,8560,47.5878496,9.069190299999999,
Hohenrain,6276,47.1811341,8.3218395,
Grancia,6916,45.9691815,8.9278383,
Hüswil,6152,47.1295662,7.908548199999999,
Kägiswil,6056,46.9191374,8.2543049,
Bronschhofen,9552,47.4816466,9.0352172,
Wängi,9545,47.4969835,8.9661862,
Erlenbach,3762,46.6640465,7.5429935,
Opfershofen,8584,47.5615339,9.1813979,
Murist,1489,46.818188,8.227511999999999,
Ettingen,4107,47.4709326,7.5505014,
Maienfeld,7304,47.0050365,9.5300158,
Malters,6102,47.03428479999999,8.1831137,
Luzern,6005,47.0419512,8.3140814,
Wiedlisbach,4537,47.2480297,7.64602,
Bargen,8233,47.7936422,8.589948099999999,
Gals,3238,47.0317689,7.0473592,
Goldach,9403,47.4763286,9.4665609,
Grosswangen,6022,47.1367735,8.0509437,
Susten,3952,46.2907343,7.629350599999999,
Büsserach,4227,47.3926666,7.541642100000001,
Rohrbach,4938,47.1197698,7.8015921,
La Rippe,1278,46.818188,8.227511999999999,
Buttisholz,6018,47.114231,8.0923935,
Le Noirmont,2340,47.2100662,6.9331423,
Zezikon,9556,47.531803,9.026558699999999,
Mörschwil,9402,47.4697047,9.4270931,
Tägerwilen,8274,47.647322,9.1316841,
Hinwil,8340,47.2993227,8.8427233,
Remetschwil,5453,47.4070684,8.3277415,
Zizers,7205,46.9335139,9.5708253,
Basel,4052,47.5484185,7.610165400000001,
Dietikon,8953,47.4018479,8.399013799999999,
Lenggenwil,9525,47.4730205,9.1434593,
Dänikon,8114,47.4431086,8.4082107,
Lausanne,1007,46.516054,6.608998000000001,
Liestal,4410,47.4889962,7.7232323,
Klingnau,5313,47.5898545,8.2597033,
Satigny,1242,46.818188,8.227511999999999,
Merenschwand,5634,47.2651337,8.38278,
Turtmann,3946,46.2981741,7.697909999999999,
Wattwil,9630,47.2901615,9.0845857,
Knonau,8934,47.2222792,8.4637564,
Wiesendangen,8542,47.5206472,8.7891692,
Laupersdorf,4712,47.3164003,7.652521500000001,
Knutwil,6213,47.19889329999999,8.0745829,
Worb SBB,3076,46.9305584,7.561035299999999,
Hofstatt,6154,47.083696,7.8987574,
Wallisellen,8304,47.4166223,8.5981533,
Elsau,8352,47.49947969999999,8.8071463,
Beromünster,6215,47.219381,8.200569999999999,
Volketswil,8604,47.391014,8.675747699999999,
Herdern,8535,47.60986680000001,8.9155559,
Dagmersellen,6252,47.214311,7.995047800000001,
Buttisholz,6018,47.114231,8.0923935,
Uetendorf,3661,46.7735068,7.577952199999999,
Vaux-sur-Morges,1126,46.818188,8.227511999999999,
Ernetschwil,8725,47.2451799,8.9998043,
Altishofen,6246,47.1975095,7.9544123,
Bischofszell,9220,47.4963339,9.2530361,
Prez-vers-Noréaz,1746,46.818188,8.227511999999999,
Laupersdorf,4712,47.3164003,7.652521500000001,
Aarwangen,4912,47.2304921,7.7604525,
Selzach,2545,47.2121208,7.446418599999999,
Neuenkirch,6206,47.1014681,8.202509599999999,
Wattwil,9630,47.2901615,9.0845857,
Steg,3940,46.3536958,7.768114700000001,
Roggwil,9325,47.502591,9.3883765,
Merenschwand,5634,47.2651337,8.38278,
Roggwil,9325,47.502591,9.3883765,
Schleitheim,8226,47.7513569,8.4909999,
Cressier,2088,46.818188,8.227511999999999,
Langenthal,4900,47.2140396,7.7857711,
Langenthal,4900,47.2140396,7.7857711,
Essertines-sur-Yverdon,1417,46.818188,8.227511999999999,
Essertines-sur-Yverdon,1417,46.818188,8.227511999999999,
Agasul,8308,47.4075705,8.7174687,
Bonaduz,7402,46.7967526,9.3634378,
Deitingen,4543,47.2198713,7.6265451,
Birsfelden,4127,47.5520922,7.6291704,
Neudorf,CH-6025,47.1791998,8.2129935,
Kleinwangen,6277,47.195681,8.2958498,
Alpnach Dorf,6055,46.949044,8.212256199999999,
Thun,3604,46.7391866,7.6185958,
Domat/Ems,7013,46.8184137,9.455807799999999,
Bettwil,5618,47.2904038,8.2724122,
Appenzell,9050,47.32678900000001,9.4228294,
Zug,6300,47.15582999999999,8.5314882,
Payerne,1530,46.818188,8.227511999999999,
Dürrenroth,3465,47.0813037,7.791030399999999,
Wileroltigen,3207,46.9803255,7.245098199999999,
Reichenbach,3713,46.6211024,7.6775531,
Winden,9315,47.52385719999999,9.3705949,
Satigny,1242,46.818188,8.227511999999999,
Gossau,9201,46.818188,8.227511999999999,
Lustdorf,8512,47.5452593,8.9814925,
Knonau,8934,47.2222792,8.4637564,
Thun,3600,46.818188,8.227511999999999,
Sommentier,1688,46.818188,8.227511999999999,
Uetendorf,3661,46.7735068,7.577952199999999,
Ittigen,3063,46.9824346,7.4776246,
Valangin,2042,46.818188,8.227511999999999,
Salavaux,1585,46.818188,8.227511999999999,
Martigny,1920,46.818188,8.227511999999999,
Noréaz,1757,46.818188,8.227511999999999,
Saignelegier,2350,47.2489725,7.0190267,
Niederbipp,4704,47.2641852,7.698057399999999,
Ruswil,6017,47.08397739999999,8.1263259,
Gondiswil,4955,47.1446233,7.8680093,
Konolfingen,3510,46.818188,8.227511999999999,
Studen,2557,47.1109721,7.304974,
Deitingen,4543,47.2198713,7.6265451,
Rossens,1728,46.818188,8.227511999999999,
Walperswil,3272,47.05057,7.2160578,
Benken,8717,47.1892867,8.991218,
Muttenz,4132,47.5236348,7.6485345,
Gwatt,3645,46.71234519999999,7.620188300000001,
Dietlikon,8305,47.4227353,8.615258899999999,
Gollion,1124,46.818188,8.227511999999999,
Sarnen,6060,46.9038736,8.2289979,
Münchenbuchsee,3053,47.0217671,7.450329299999999,
Hünenberg,6331,47.20392080000001,8.412978899999999,
Buchs,9470,47.16972879999999,9.4752513,
Rifferswil,8911,47.2467522,8.498305799999999,
Porrentruy,2900,46.818188,8.227511999999999,
Charmoille,2947,47.4235044,7.2163615,
Wängi,9545,47.4969835,8.9661862,
Chur,7000,46.84823,9.5084689,
Sursee,6210,47.17714729999999,8.1043593,
Horn,9326,47.4944364,9.4570861,
Waldstatt,9104,47.35352959999999,9.277331799999999,
Schleitheim,8226,47.7513569,8.4909999,
Donatyre,1582,46.8735158,7.062041799999999,
Semsales,1623,46.818188,8.227511999999999,
Busswil b. Büren,3292,47.0994094,7.321120299999999,
Kägiswil,6056,46.9191374,8.2543049,
Hittnau,8335,47.3694743,8.8279385,
Heerbrugg,9435,47.4122146,9.62673,
Herrliberg,8704,47.2955821,8.6344146,
Attikon,8544,47.536003,8.7985449,
Chavornay,1373,46.818188,8.227511999999999,
Gümmenen,3205,46.9411674,7.2468286,
Zürich,8048,47.3860458,8.4793558,
Olten,4600,47.3487088,7.900779399999999,
Vilters,7324,47.0243717,9.451234099999999,
Le Mont-sur-Lausanne,1052,46.818188,8.227511999999999,
Le Mont-sur-Lausanne,1052,46.818188,8.227511999999999,
Vernier,1214,46.2153264,6.0819838,
Andwil,8586,47.5456562,9.2161258,
Birmensdorf,8903,47.3597495,8.4350703,
Niedergösgen,5013,47.3727746,7.9796306,
St.Margrethen,9430,47.4503633,9.628829099999999,
Etzelkofen,3306,47.0848962,7.4810113,
Düdingen,3186,46.8422421,7.1925093,
Eschlikon,8360,47.4600973,8.9637335,
Egliswil,5704,47.3480654,8.1895463,
Vinzel,1184,46.818188,8.227511999999999,
Altbüron,6147,47.1919482,7.893083400000001,
Palézieux-Village,1607,46.818188,8.227511999999999,
Ecublens,1024,46.818188,8.227511999999999,
Obergerlafingen,4564,47.1617596,7.578323,
Montfaucon,2875,47.2855129,7.0633997,
Illhart,8556,47.6003865,9.0360949,
Stans,6370,46.95191089999999,8.374485199999999,
Trimmis,7203,46.8865473,9.576373499999999,
Vuisternens-en-Ogoz,1696,46.6999066,7.0581245,
Colombey-Muraz,1893,46.818188,8.227511999999999,
Kirchberg,3422,47.08242329999999,7.592681699999999,
Ecublens,1024,46.818188,8.227511999999999,
Neuendorf,4623,47.2964278,7.802422200000001,
Knonau,8934,47.2222792,8.4637564,
Büron,6233,47.21470009999999,8.094083699999999,
Ramsei,3435,47.0009997,7.7127794,
Huttwil,4950,47.1061468,7.857353000000001,
Sursee,6210,47.17714729999999,8.1043593,
Estavayer-le-Gibloux,1695,46.818188,8.227511999999999,
Gossau,9200,47.4151524,9.248133600000001,
Thônex,1226,46.1964722,6.209378999999999,
Agiez,1352,46.818188,8.227511999999999,
Rohrbach,4938,47.1197698,7.8015921,
Belmont-s-Lausanne,1092,46.818188,8.227511999999999,
Wängi,9545,47.4969835,8.9661862,
Champagne,1424,46.818188,8.227511999999999,
Givisiez,1762,46.8148649,7.1244891,
Alpnach Dorf,6055,46.949044,8.212256199999999,
Tägertschi,3111,46.87256319999999,7.5897052,
Sion,1950,46.818188,8.227511999999999,
Emmenmatt,3543,46.946264,7.727473299999999,
Aarberg,3270,47.0461703,7.2853974,
Luzern,6002,46.818188,8.227511999999999,
Hasle-Rüegsau,3415,47.0027027,7.6511386,
Gossau,9200,47.4151524,9.248133600000001,
Langenthal,4900,47.2140396,7.7857711,
Wangen an der Aare,3380,47.2345991,7.663238499999999,
Baar,6340,47.2003879,8.526752799999999,
Härkingen,4621,46.818188,8.227511999999999,
Zeglingen,4495,47.4171869,7.907841299999999,
Basel,4005,47.5598993,7.592881999999999,
Meyrin,1217,46.2349075,6.074979099999999,
Wittenbach,9300,47.4630655,9.3876654,
Gwatt,3645,46.71234519999999,7.620188300000001,
Kirchberg,9533,47.4175617,9.033230999999999,
Niederbipp,4704,47.2641852,7.698057399999999,
Maienfeld,7302,46.9637196,9.590240099999999,
Dielsdorf,8157,47.4764856,8.4577034,
Frauenfeld,8500,47.5624565,8.8883133,
Sachseln,6072,46.8500287,8.231258799999999,
Müstair,7537,46.5610662,10.3390553,
Nottwil,6207,47.1257257,8.137588,
Domat/Ems,7013,46.8184137,9.455807799999999,
Le Lignon,1219,46.818188,8.227511999999999,
Emmenbrücke,6020,47.0771818,8.2674067,
Hohentannen,9216,47.5163837,9.2193455,
Grabs,9472,47.1713913,9.3958216,
Luzern,6005,47.0419512,8.3140814,
Schötz,6247,47.1661745,7.9814981,
Erlen,8586,47.5456562,9.2161258,
Spreitenbach,8957,47.4141202,8.3662195,
Ruswil,6017,47.08397739999999,8.1263259,
Zizers,7205,46.9335139,9.5708253,
St-Légier-La Chiésaz,1806,46.4961584,6.9044628,
Romanshorn,8590,47.5644239,9.3591783,
Orbe,1350,46.818188,8.227511999999999,
Homburg,8508,47.6322613,9.0091503,
Landquart,7302,46.9637196,9.590240099999999,
Delémont,2800,47.3668919,7.3324722,
Hatswil,8580,47.5500718,9.292343299999999,
Frauenfeld,8500,47.5624565,8.8883133,
Münchenstein,4142,47.51813110000001,7.620042300000001,
Sempach,6204,47.14074189999999,8.201868,
Fontaines,2046,46.818188,8.227511999999999,
Avenches,1580,46.818188,8.227511999999999,
Ebnat-Kappel,9642,47.2522495,9.1275795,
Rothenburg,6023,47.1024566,8.2567703,
Stansstad,6362,46.9762413,8.3427323,
Stansstad,6362,46.9762413,8.3427323,
Sierre,3960,46.29166499999999,7.5429327,
Nyon,1260,46.3805092,6.2298735,
Hemishofen,8261,47.6873283,8.844168999999999,
Tägerig,5522,47.398234,8.2797013,
Belmont,1432,46.7449318,6.6307297,
Rohrbach,4938,47.1197698,7.8015921,
Rohrbach,4938,47.1197698,7.8015921,
Ufhusen,6153,47.1037285,7.892416300000001,
Vaulruz,1627,46.6192679,6.9891242,
Oberwil,4104,47.5202001,7.551636799999999,
Härkingen,4624,47.3026642,7.819096600000001,
Etoy,1163,46.4856009,6.4228406,
Wildegg,5103,47.4162233,8.1827578,
Illhart,8556,47.6003865,9.0360949,
Stabio,6855,45.8476502,8.935106099999999,
Wittnau,5064,47.4824671,7.9622572,
Luthern,6156,47.0488598,7.906916899999999,
Pratteln,4133,47.52046790000001,7.695735300000001,
Villmergen,5612,47.3446612,8.236875,
Mex,1031,46.818188,8.227511999999999,
Saxon,1907,46.818188,8.227511999999999,
Wangen bei Olten,4612,47.3511464,7.865451399999999,
Châtel-St-Denis,1618,46.5298585,6.9069007,
Muri,5630,47.2782305,8.3382955,
Allaman,1165,46.818188,8.227511999999999,
Urdorf,8902,47.3896332,8.4254552,
Spreitenbach,8957,47.4141202,8.3662195,
Schüpbach,3535,46.927716,7.7490136,
Saxon,1907,46.818188,8.227511999999999,
Horw,6048,47.0249599,8.3121008,
Stans,6371,46.818188,8.227511999999999,
Neuendorf,4623,47.2964278,7.802422200000001,
Hergiswil,6133,47.0648206,7.959008,
Chur,7000,46.84823,9.5084689,
Amlikon-Bissegg,8514,47.5564231,9.0282404,
Wattwil,9630,47.2901615,9.0845857,
Wolfwil,4628,47.2700883,7.792196300000001,
Daillens,1310,46.818188,8.227511999999999,
Wil,9500,47.4604542,9.0530887,
Rüdtligen,3422,47.08242329999999,7.592681699999999,
Domdidier,1564,46.818188,8.227511999999999,
Payerne,1530,46.818188,8.227511999999999,
Zürich Mülligen,8952,47.3983398,8.446563099999999,
Rothenburg,6023,47.1024566,8.2567703,
Bioggio,6934,46.0125238,8.910569899999999,
Worb,3076,46.9305584,7.561035299999999,
Vernier,1214,46.2153264,6.0819838,
Alle,2942,47.4293583,7.1229551,
Basel,4057,47.574259,7.5930664,
Evionnaz,1902,46.818188,8.227511999999999,
Rheinfelden,4310,47.5520509,7.812721,
Biel,2504,47.1543372,7.2778057,
Landquart,7302,46.9637196,9.590240099999999,
Ecublens,1024,46.818188,8.227511999999999,
Frauenfeld,8500,47.5624565,8.8883133,
Neuendorf,4623,47.2964278,7.802422200000001,
Yvonand,1462,46.7875494,6.7328091,
Kaiseraugst,4303,47.5366751,7.748261800000001,
Neuendorf,4623,47.2964278,7.802422200000001,
Zuchwil,4528,47.2044642,7.563005599999999,
Onnens,1425,46.818188,8.227511999999999,
